Localidad: Cumbres,DV,DR,RV,RR,TEMP,HR,PA,Precipitación ,RS,Fecha,Hora
Localidad: Villagran,108,109,13.1,26.3,30.9,54,966.3,0,516,04/06/2032,0.618055556
Localidad: Villagran,116,146,10.6,20.5,30.3,56,966.4,0,289,05/06/2032,0.611111111
Localidad: Villagran,121,126,11.3,23,30.1,56,966.3,0,210,06/06/2032,0.604166667
Localidad: Villagran,117,126,12.9,22.7,29.8,56,966.6,0,184,07/06/2032,0.597222222
Localidad: Villagran,110,87,10.3,22,29.9,56,966.6,0,122,08/06/2032,0.590277778
Localidad: Villagran,122,119,12.9,24.5,29.7,56,966.6,0,184,09/06/2032,0.583333333
Localidad: Villagran,122,142,9.9,17.3,29.9,56,966.5,0,157,10/06/2032,0.576388889
Localidad: Villagran,136,131,12.4,23,29.9,56,966.7,0,149,11/06/2032,0.569444444
Localidad: Villagran,127,114,11.3,21.6,31.5,51,966.6,0,1067,12/06/2032,0.5625
Localidad: Villagran,147,146,10.9,25.2,30.8,55,966.8,0,490,13/06/2032,0.555555556
Localidad: Villagran,121,140,11,22,30.6,55,967.1,0,857,14/06/2032,0.548611111
Localidad: Villagran,40,63,7.4,20.5,30.3,57,967.3,0,376,15/06/2032,0.541666667
Localidad: Villagran,90,155,6.4,13,30.9,57,967.4,0,1102,16/06/2032,0.534722222
Localidad: Villagran,162,173,8,17.3,30,64,967.7,0,481,17/06/2032,0.527777778
Localidad: Villagran,294,170,5.2,13.7,30.2,62,967.8,0,306,18/06/2032,0.520833333
Localidad: Villagran,226,200,3.7,14.8,30.1,65,967.9,0,840,19/06/2032,0.513888889
Localidad: Villagran,289,147,3.2,9,30.7,61,968,0,420,20/06/2032,0.506944444
Localidad: Villagran,202,198,4.8,13.3,29.1,68,968.2,0,376,21/06/2032,0.5
Localidad: Villagran,66,114,5.1,12.6,29.6,67,968.1,0,1128,22/06/2032,0.493055556
Localidad: Villagran,98,202,4.6,18,29.4,71,968.2,0,385,23/06/2032,0.486111111
Localidad: Villagran,220,210,5.4,16.6,30.2,67,968.4,0,1137,24/06/2032,0.479166667
Localidad: Villagran,230,216,4.2,10.8,28.2,75,968.5,0,516,25/06/2032,0.472222222
Localidad: Villagran,276,254,3.8,10.4,27.8,79,968.7,0,1049,26/06/2032,0.465277778
Localidad: Villagran,261,276,2.7,6.1,27,84,968.9,0,656,27/06/2032,0.458333333
Localidad: Villagran,290,259,2.3,6.1,25.9,88,969,0,184,28/06/2032,0.451388889
Localidad: Villagran,272,279,4.3,12.2,25.3,90,969.1,0,192,29/06/2032,0.444444444
Localidad: Villagran,266,268,3.3,10.1,24.8,94,969.2,0,122,30/06/2032,0.4375
Localidad: Villagran,249,244,3.7,9,24.8,95,969.1,0,105,01/07/2032,0.430555556
Localidad: Villagran,199,180,2.9,10.1,24.9,95,969.1,0,131,02/07/2032,0.423611111
Localidad: Villagran,190,208,7.5,14.8,23.9,98,969.2,0,157,03/07/2032,0.416666667
Localidad: Villagran,178,169,6.5,15.8,23.8,100,969.1,0,149,04/07/2032,0.409722222
Localidad: Villagran,166,190,7.4,16.9,23.4,100,969,0,105,05/07/2032,0.402777778
Localidad: Villagran,156,160,12.6,21.6,23.1,100,968.8,0,96,06/07/2032,0.395833333
Localidad: Villagran,161,132,10.2,19.1,23.1,100,968.6,0,87,07/07/2032,0.388888889
Localidad: Villagran,154,147,9.4,22.7,22.8,100,968.7,0,87,08/07/2032,0.381944444
Localidad: Villagran,147,147,12.3,21.2,22.5,100,968.6,0,79,09/07/2032,0.375
Localidad: Villagran,140,120,11.2,20.9,22.4,100,968.4,0,61,10/07/2032,0.368055556
Localidad: Villagran,140,133,11.3,23.8,22.3,100,968.4,0,26,11/07/2032,0.361111111
Localidad: Villagran,148,163,13.5,25.9,22.3,100,968.2,0,35,12/07/2032,0.354166667
Localidad: Villagran,148,135,15.6,27.4,22.3,100,968,0,44,13/07/2032,0.347222222
Localidad: Villagran,147,139,15.9,31.7,22.2,100,967.8,0,44,14/07/2032,0.340277778
Localidad: Villagran,154,141,16.3,27.7,22.1,100,967.6,0,26,15/07/2032,0.333333333
Localidad: Villagran,155,139,18.7,28.1,22,100,967.6,0,70,16/07/2032,0.326388889
Localidad: Villagran,155,142,13.8,27.4,21.8,100,967.4,0,35,17/07/2032,0.319444444
Localidad: Villagran,152,157,11.4,21.2,21.7,100,967.4,0,0,18/07/2032,0.3125
Localidad: Villagran,150,144,10.8,19.1,21.7,100,967.4,0,0,19/07/2032,0.305555556
Localidad: Villagran,160,172,9.5,15.8,21.7,100,967.3,0,0,20/07/2032,0.298611111
Localidad: Villagran,155,170,12,23.4,21.7,100,967.2,0,0,21/07/2032,0.291666667
Localidad: Villagran,151,143,11.6,22.7,21.8,100,967.1,0,0,22/07/2032,0.284722222
Localidad: Villagran,156,159,9.7,18,21.7,100,967.1,0,0,23/07/2032,0.277777778
Localidad: Villagran,150,144,9.6,18,21.7,100,967,0,0,24/07/2032,0.270833333
Localidad: Villagran,146,133,8.6,15.5,21.6,100,966.9,0,0,25/07/2032,0.263888889
Localidad: Villagran,146,151,8.4,15.1,21.5,100,966.8,0,0,26/07/2032,0.256944444
Localidad: Villagran,153,135,4.1,9,21.4,100,966.8,0,0,27/07/2032,0.25
Localidad: Villagran,141,147,4.4,14,21.4,100,966.8,0,0,28/07/2032,0.243055556
Localidad: Villagran,144,151,6.6,13.3,21.4,100,966.8,0,0,29/07/2032,0.236111111
Localidad: Villagran,142,154,8.8,15.8,21.4,100,966.7,0,0,30/07/2032,0.229166667
Localidad: Villagran,139,147,7.6,13,21.4,100,966.6,0,0,31/07/2032,0.222222222
Localidad: Villagran,147,159,8.2,16.6,21.4,100,966.5,0,0,01/08/2032,0.215277778
Localidad: Villagran,145,149,9.7,17.3,21.4,100,966.5,0,0,02/08/2032,0.208333333
Localidad: Villagran,141,139,10.1,17.6,21.4,100,966.5,0,0,03/08/2032,0.201388889
Localidad: Villagran,138,134,9.5,18.4,21.4,100,966.3,0,0,04/08/2032,0.194444444
Localidad: Villagran,138,137,8.7,14.4,21.4,100,966.3,0,0,05/08/2032,0.1875
Localidad: Villagran,141,163,9.4,15.5,21.4,100,966.3,0,0,06/08/2032,0.180555556
Localidad: Villagran,129,126,8.2,14.4,21.5,100,966.4,0,0,07/08/2032,0.173611111
Localidad: Villagran,134,150,8.2,14,21.5,100,966.4,0,0,08/08/2032,0.166666667
Localidad: Villagran,143,156,8.7,18.4,21.5,100,966.5,0,0,09/08/2032,0.159722222
Localidad: Villagran,143,133,11.3,20.9,21.4,100,966.4,0,0,10/08/2032,0.152777778
Localidad: Villagran,148,145,11.6,21.2,21.5,100,966.4,0,0,11/08/2032,0.145833333
Localidad: Villagran,148,136,12.8,24.8,21.5,100,966.6,0,0,12/08/2032,0.138888889
Localidad: Villagran,144,152,14.6,24.1,21.5,100,966.5,0,0,13/08/2032,0.131944444
Localidad: Villagran,150,150,11.5,22,21.5,100,966.4,0,0,14/08/2032,0.125
Localidad: Villagran,146,158,11.9,21.2,21.5,100,966.6,0,0,15/08/2032,0.118055556
Localidad: Villagran,136,146,12.4,22.7,21.6,100,966.5,0,0,16/08/2032,0.111111111
Localidad: Villagran,142,141,12.7,25.6,21.6,100,966.6,0,0,17/08/2032,0.104166667
Localidad: Villagran,138,126,13.2,25.9,21.7,100,966.8,0,0,18/08/2032,0.097222222
Localidad: Villagran,131,157,12.6,24.1,21.7,100,966.9,0,0,19/08/2032,0.090277778
Localidad: Villagran,122,147,13.9,22.3,21.8,100,967.2,0,0,20/08/2032,0.083333333
Localidad: Villagran,129,139,10.9,18.4,22,100,967.5,0,0,21/08/2032,0.076388889
Localidad: Villagran,132,158,10.7,23,22.1,100,967.9,0,0,22/08/2032,0.069444444
Localidad: Villagran,124,133,10.4,19.8,22.1,100,968.3,0,0,23/08/2032,0.0625
Localidad: Villagran,132,119,10.3,21.2,22.1,100,968.3,0,0,24/08/2032,0.055555556
Localidad: Villagran,141,130,11.2,21.6,22.2,100,968.5,0,0,25/08/2032,0.048611111
Localidad: Villagran,135,131,12.5,23.4,22.2,100,968.6,0,0,26/08/2032,0.041666667
Localidad: Villagran,127,123,15.3,24.5,22.2,100,968.6,0,0,27/08/2032,0.034722222
Localidad: Villagran,125,139,15.1,31.7,22.3,100,968.7,0,0,28/08/2032,0.027777778
Localidad: Villagran,126,121,14.5,24.1,22.4,100,968.8,0,0,29/08/2032,0.020833333
Localidad: Villagran,143,146,15.4,25.9,22.5,100,968.9,0,0,30/08/2032,0.013888889
Localidad: Villagran,144,163,15.4,26.3,22.6,100,969,0,0,31/08/2032,0.006944444
Localidad: Villagran,155,153,13.2,29.9,22.7,100,969.1,0,0,01/09/2032,0
Localidad: Villagran,157,160,12.3,28.4,22.8,100,969.1,0,0,02/09/2032,0.993055556
Localidad: Villagran,144,149,8.9,19.1,22.9,100,969,0,0,03/09/2032,0.986111111
Localidad: Villagran,128,146,8,14.8,23,100,969,0,0,04/09/2032,0.979166667
Localidad: Villagran,137,115,8.9,19.1,23,100,969.1,0,0,05/09/2032,0.972222222
Localidad: Villagran,132,148,10.1,23.4,23,100,969.1,0,0,06/09/2032,0.965277778
Localidad: Villagran,142,134,10.7,20.5,23.1,100,969.2,0,0,07/09/2032,0.958333333
Localidad: Villagran,129,129,11,19.8,23.1,100,969.2,0,0,08/09/2032,0.951388889
Localidad: Villagran,143,134,10.2,19.4,23.3,100,969.4,0,0,09/09/2032,0.944444444
Localidad: Villagran,127,133,10.1,17.6,23.3,100,969.4,0,0,10/09/2032,0.9375
Localidad: Villagran,131,116,13.4,27,23.4,100,969.4,0,0,11/09/2032,0.930555556
Localidad: Villagran,129,144,15.9,28.1,23.5,100,969.2,0,0,12/09/2032,0.923611111
Localidad: Villagran,121,122,12.7,21.6,23.6,99,969.2,0,0,13/09/2032,0.916666667
Localidad: Villagran,128,158,14.1,30.2,23.7,98,969.1,0,0,14/09/2032,0.909722222
Localidad: Villagran,137,139,13.2,25.2,23.8,97,968.9,0,0,15/09/2032,0.902777778
Localidad: Villagran,142,129,15.5,31.7,23.9,96,968.7,0,0,16/09/2032,0.895833333
Localidad: Villagran,130,115,18,32.8,24.1,95,968.7,0,0,17/09/2032,0.888888889
Localidad: Villagran,118,133,15.9,31.7,24.2,94,968.5,0,0,18/09/2032,0.881944444
Localidad: Villagran,127,130,17.5,33.5,24.4,93,968.4,0,0,19/09/2032,0.875
Localidad: Villagran,118,118,15.6,31.7,24.5,92,968.3,0,0,20/09/2032,0.868055556
Localidad: Villagran,121,112,16.6,31.3,24.7,91,968.3,0,0,21/09/2032,0.861111111
Localidad: Villagran,122,140,15.7,27.4,24.8,90,968.2,0,0,22/09/2032,0.854166667
Localidad: Villagran,132,137,15.3,29.2,24.9,89,968,0,0,23/09/2032,0.847222222
Localidad: Villagran,124,108,18.7,35.3,25.1,88,968,0,0,24/09/2032,0.840277778
Localidad: Villagran,130,121,19.8,34.6,25.3,87,967.7,0,0,25/09/2032,0.833333333
Localidad: Villagran,130,134,20.4,40.7,25.6,85,967.5,0,0,26/09/2032,0.826388889
Localidad: Villagran,132,102,21.6,36.7,25.8,84,967.4,0,0,27/09/2032,0.819444444
Localidad: Villagran,134,122,17.5,34.2,26.1,81,967.3,0,0,28/09/2032,0.8125
Localidad: Villagran,142,150,15.6,30.2,26.4,78,967.4,0,0,29/09/2032,0.805555556
Localidad: Villagran,144,152,15,24.8,26.6,75,967.3,0,0,30/09/2032,0.798611111
Localidad: Villagran,146,154,14.8,28.1,26.8,73,967.1,0,0,01/10/2032,0.791666667
Localidad: Villagran,124,131,7.7,15.1,26.7,70,967,0,0,02/10/2032,0.784722222
Localidad: Villagran,152,155,5.9,15.5,26.8,70,966.8,0,0,03/10/2032,0.777777778
Localidad: Villagran,177,180,6.3,10.8,26.9,67,966.6,0,0,04/10/2032,0.770833333
Localidad: Villagran,148,162,4,11.2,27.2,66,966.6,0,0,05/10/2032,0.763888889
Localidad: Villagran,163,178,3.5,10.1,27.4,65,966.7,0,0,06/10/2032,0.756944444
Localidad: Villagran,172,203,5.4,10.1,27.6,64,966.6,0,0,07/10/2032,0.75
Localidad: Villagran,179,166,4.4,10.1,27.8,63,966.5,0,17,08/10/2032,0.743055556
Localidad: Villagran,191,202,3.5,10.8,27.9,64,966.5,0,44,09/10/2032,0.736111111
Localidad: Villagran,208,218,6.7,13.3,28.1,62,966.4,0,44,10/10/2032,0.729166667
Localidad: Villagran,214,214,5.1,13.7,28.5,60,966.4,0,79,11/10/2032,0.722222222
Localidad: Villagran,206,204,7.3,13.7,28.7,60,966.5,0,105,12/10/2032,0.715277778
Localidad: Villagran,209,211,6.5,12.6,28.7,59,966.6,0,105,13/10/2032,0.708333333
Localidad: Villagran,182,175,6.8,12.6,28.7,61,966.6,0,131,14/10/2032,0.701388889
Localidad: Villagran,191,175,4.3,7.9,28.8,60,966.6,0,175,15/10/2032,0.694444444
Localidad: Villagran,209,205,5.9,10.8,28.4,62,966.8,0,105,16/10/2032,0.6875
Localidad: Villagran,211,208,6.7,13,28.4,61,966.9,0,79,17/10/2032,0.680555556
Localidad: Villagran,210,219,6.7,12.2,28.8,60,966.9,0,157,18/10/2032,0.673611111
Localidad: Villagran,221,229,6.9,16.2,28.7,62,967,0,122,19/10/2032,0.666666667
Localidad: Villagran,157,141,10.4,19.4,28.9,60,967,0,131,20/10/2032,0.659722222
Localidad: Villagran,156,145,15.1,27.4,28.9,55,967.1,0,166,21/10/2032,0.652777778
Localidad: Villagran,155,171,12.1,24.5,28.9,55,967.1,0,201,22/10/2032,0.645833333
Localidad: Villagran,150,148,10,21.6,29.2,55,967.3,0,157,23/10/2032,0.638888889
Localidad: Villagran,141,131,11.4,19.8,28.7,58,967.4,0,271,24/10/2032,0.631944444
Localidad: Villagran,156,173,12.3,20.5,29.3,58,967.4,0,350,25/10/2032,0.625
Localidad: Villagran,151,145,15.5,25.6,29,57,967.5,0,341,26/10/2032,0.618055556
Localidad: Villagran,139,121,10,22,28.8,59,967.6,0,297,27/10/2032,0.611111111
Localidad: Villagran,158,176,10.8,21.6,29.1,60,967.8,0,359,28/10/2032,0.604166667
Localidad: Villagran,175,200,10,23,28.9,61,967.9,0,525,29/10/2032,0.597222222
Localidad: Villagran,167,171,8.1,22.3,28.2,65,968.1,0,402,30/10/2032,0.590277778
Localidad: Villagran,198,222,6.8,16.6,28,68,968.3,0,271,31/10/2032,0.583333333
Localidad: Villagran,191,201,7.2,15.5,28,72,968.4,0,262,01/11/2032,0.576388889
Localidad: Villagran,185,196,9.3,16.2,27.9,70,968.5,0,271,02/11/2032,0.569444444
Localidad: Villagran,163,218,10.6,23.8,27.7,71,968.7,0,210,03/11/2032,0.5625
Localidad: Villagran,148,105,10,22,28,68,968.8,0,262,04/11/2032,0.555555556
Localidad: Villagran,173,128,9.1,22.3,28.6,66,969,0,612,05/11/2032,0.548611111
Localidad: Villagran,156,133,10.4,20.5,28.3,69,969.1,0,437,06/11/2032,0.541666667
Localidad: Villagran,201,221,11.6,23.8,29,66,969.3,0,1233,07/11/2032,0.534722222
Localidad: Villagran,144,137,13.5,24.1,28,71,969.6,0,708,08/11/2032,0.527777778
Localidad: Villagran,169,164,9.9,21.6,27.9,71,969.8,0,429,09/11/2032,0.520833333
Localidad: Villagran,172,178,11.4,28.1,26.7,77,970,0,542,10/11/2032,0.513888889
Localidad: Villagran,187,191,10.4,20.5,27.2,75,970.1,0,402,11/11/2032,0.506944444
Localidad: Villagran,180,199,12.3,27.4,26.7,79,970.3,0,464,12/11/2032,0.5
Localidad: Villagran,173,171,9.7,23,25.8,82,970.4,0,367,13/11/2032,0.493055556
Localidad: Villagran,177,211,10.4,20.2,26,84,970.4,0,673,14/11/2032,0.486111111
Localidad: Villagran,191,195,10.8,22.7,26,87,970.6,0,437,15/11/2032,0.479166667
Localidad: Villagran,203,214,10.7,20.5,25.7,86,970.8,0,1076,16/11/2032,0.472222222
Localidad: Villagran,201,224,9.4,21.6,26.3,85,970.9,0,542,17/11/2032,0.465277778
Localidad: Villagran,192,216,9.9,21.2,25.3,87,971,0,551,18/11/2032,0.458333333
Localidad: Villagran,196,196,10.9,22,24.4,95,971.2,0,892,19/11/2032,0.451388889
Localidad: Villagran,180,179,9.3,16.6,23.3,100,971.3,0,324,20/11/2032,0.444444444
Localidad: Villagran,173,175,9.5,19.4,22.7,100,971.3,0,254,21/11/2032,0.4375
Localidad: Villagran,167,160,10.7,19.1,22.2,100,971.3,0,175,22/11/2032,0.430555556
Localidad: Villagran,149,140,9.9,19.4,21.9,100,971.4,0,131,23/11/2032,0.423611111
Localidad: Villagran,149,173,10.1,20.5,21.5,100,971.3,0,122,24/11/2032,0.416666667
Localidad: Villagran,150,165,10.4,18.7,21.4,100,971.3,0,26,25/11/2032,0.409722222
Localidad: Villagran,150,159,12.8,25.6,21.3,100,971.1,0,61,26/11/2032,0.402777778
Localidad: Villagran,149,153,14.5,24.8,21.2,100,971,0,61,27/11/2032,0.395833333
Localidad: Villagran,130,120,14.2,25.9,21.2,100,970.9,0,52,28/11/2032,0.388888889
Localidad: Villagran,130,131,12.6,23,21.1,100,970.9,0,122,29/11/2032,0.381944444
Localidad: Villagran,126,122,11.8,23,21.1,100,970.9,0,70,30/11/2032,0.375
Localidad: Villagran,121,136,11,18.7,21,100,970.9,0,52,01/12/2032,0.368055556
Localidad: Villagran,139,135,12.9,22.3,21,100,971,0,70,02/12/2032,0.361111111
Localidad: Villagran,132,136,10.8,22,20.9,100,971,0,70,03/12/2032,0.354166667
Localidad: Villagran,139,121,11.5,24.8,20.8,100,971,0,79,04/12/2032,0.347222222
Localidad: Villagran,136,156,12.2,22,20.7,100,971,0,79,05/12/2032,0.340277778
Localidad: Villagran,132,136,12.5,24.1,20.6,100,971,0,44,06/12/2032,0.333333333
Localidad: Villagran,135,134,12.5,22.7,20.7,100,971,0,61,07/12/2032,0.326388889
Localidad: Villagran,141,146,11.1,22.3,20.5,100,970.9,0,44,08/12/2032,0.319444444
Localidad: Villagran,147,143,11.7,22.7,20.5,100,970.9,0,52,09/12/2032,0.3125
Localidad: Villagran,139,140,11.6,20.9,20.4,100,970.9,0,35,10/12/2032,0.305555556
Localidad: Villagran,133,142,12.7,23,20.3,100,970.8,0,35,11/12/2032,0.298611111
Localidad: Villagran,124,147,13.5,24.1,20.3,100,970.6,0,0,12/12/2032,0.291666667
Localidad: Villagran,117,118,11.1,21.2,20.2,100,970.5,0,0,13/12/2032,0.284722222
Localidad: Villagran,120,131,11.7,21.6,20.2,100,970.3,0,0,14/12/2032,0.277777778
Localidad: Villagran,126,133,11.5,20.2,20.2,100,970.2,0,0,15/12/2032,0.270833333
Localidad: Villagran,139,127,10.8,18.7,20.3,100,970.1,0,0,16/12/2032,0.263888889
Localidad: Villagran,150,145,11.3,23.8,20.3,100,970.2,0,0,17/12/2032,0.256944444
Localidad: Villagran,151,140,10.9,23.4,20.3,100,970.1,0,0,18/12/2032,0.25
Localidad: Villagran,158,167,9.2,18.4,20.3,100,970,0,0,19/12/2032,0.243055556
Localidad: Villagran,169,174,7.7,14.4,20.3,100,970.1,0,0,20/12/2032,0.236111111
Localidad: Villagran,169,166,6.4,13.7,20.3,100,969.9,0,0,21/12/2032,0.229166667
Localidad: Villagran,158,168,5.5,10.4,20.3,100,969.8,0,0,22/12/2032,0.222222222
Localidad: Villagran,144,137,5.9,13,20.3,100,969.8,0,0,23/12/2032,0.215277778
Localidad: Villagran,131,134,8.8,15.1,20.3,100,969.8,0,0,24/12/2032,0.208333333
Localidad: Villagran,132,118,10.3,19.8,20.3,100,969.8,0,0,25/12/2032,0.201388889
Localidad: Villagran,141,138,10.4,20.9,20.3,100,969.7,0,0,26/12/2032,0.194444444
Localidad: Villagran,158,169,8.3,16.2,20.4,100,969.7,0,0,27/12/2032,0.1875
Localidad: Villagran,164,156,6.9,12.6,20.4,100,969.7,0,0,28/12/2032,0.180555556
Localidad: Villagran,173,160,8,15.8,20.4,100,969.6,0,0,29/12/2032,0.173611111
Localidad: Villagran,167,153,6.2,11.9,20.4,100,969.5,0,0,30/12/2032,0.166666667
Localidad: Villagran,159,181,7.3,15.1,20.4,100,969.4,0,0,31/12/2032,0.159722222
Localidad: Villagran,148,136,7.9,17.6,20.4,100,969.3,0,0,01/01/2033,0.152777778
Localidad: Villagran,139,147,6.7,11.9,20.5,100,969.3,0,0,02/01/2033,0.145833333
Localidad: Villagran,129,121,6.4,11.5,20.6,100,969.3,0,0,03/01/2033,0.138888889
Localidad: Villagran,134,130,7.2,14.4,20.6,100,969.4,0,0,04/01/2033,0.131944444
Localidad: Villagran,134,147,8.1,15.1,20.6,100,969.4,0,0,05/01/2033,0.125
Localidad: Villagran,124,134,9.8,17.6,20.6,100,969.4,0,0,06/01/2033,0.118055556
Localidad: Villagran,121,125,10,16.2,20.7,100,969.5,0,0,07/01/2033,0.111111111
Localidad: Villagran,120,119,9.4,15.5,20.7,100,969.5,0,0,08/01/2033,0.104166667
Localidad: Villagran,124,137,9.4,17.6,20.7,100,969.6,0,0,09/01/2033,0.097222222
Localidad: Villagran,119,120,10.7,17.3,20.8,100,969.6,0,0,10/01/2033,0.090277778
Localidad: Villagran,120,130,11.1,20.5,20.8,100,969.6,0,0,11/01/2033,0.083333333
Localidad: Villagran,128,141,9.9,15.5,20.8,100,969.7,0,0,12/01/2033,0.076388889
Localidad: Villagran,127,121,10.2,19.8,20.8,100,969.8,0,0,13/01/2033,0.069444444
Localidad: Villagran,124,113,11.1,21.2,20.8,100,969.9,0,0,14/01/2033,0.0625
Localidad: Villagran,120,120,8.9,18,20.8,100,970,0,0,15/01/2033,0.055555556
Localidad: Villagran,125,140,10.2,23.4,20.8,100,970,0,0,16/01/2033,0.048611111
Localidad: Villagran,120,134,9.6,18.4,20.8,100,970.1,0,0,17/01/2033,0.041666667
Localidad: Villagran,115,118,8.1,18.4,20.8,100,970.1,0,0,18/01/2033,0.034722222
Localidad: Villagran,127,131,6.3,13.3,20.9,100,970.2,0,0,19/01/2033,0.027777778
Localidad: Villagran,120,131,6.7,14,20.9,100,970.2,0,0,20/01/2033,0.020833333
Localidad: Villagran,122,129,5.8,11.5,20.9,100,970.3,0,0,21/01/2033,0.013888889
Localidad: Villagran,114,95,5.1,8.3,20.9,100,970.3,0,0,22/01/2033,0.006944444
Localidad: Villagran,129,121,4.9,11.9,20.9,100,970.3,0,0,23/01/2033,0
Localidad: Villagran,124,142,4.5,7.9,20.9,100,970.3,0,0,24/01/2033,0.993055556
Localidad: Villagran,106,129,2.7,5.4,20.9,100,970.4,0,0,25/01/2033,0.986111111
Localidad: Villagran,130,164,1.5,3.2,20.8,100,970.5,0,0,26/01/2033,0.979166667
Localidad: Villagran,76,28,1.2,3.2,20.8,100,970.6,0,0,27/01/2033,0.972222222
Localidad: Villagran,288,279,1.6,3.6,20.8,100,970.6,0,0,28/01/2033,0.965277778
Localidad: Villagran,320,287,1.3,3.6,20.8,100,970.6,0,0,29/01/2033,0.958333333
Localidad: Villagran,317,328,1.2,3.2,20.8,100,970.7,0,0,30/01/2033,0.951388889
Localidad: Villagran,270,201,1.9,5.8,20.8,100,970.8,0.2,0,31/01/2033,0.944444444
Localidad: Villagran,208,218,2.8,5.4,20.7,100,970.9,0.4,0,01/02/2033,0.9375
Localidad: Villagran,196,199,1.9,5.4,20.7,100,970.8,0.2,0,02/02/2033,0.930555556
Localidad: Villagran,210,206,2.4,5,20.8,100,970.8,0.2,0,03/02/2033,0.923611111
Localidad: Villagran,137,200,2.2,5.8,20.8,100,970.8,0.2,0,04/02/2033,0.916666667
Localidad: Villagran,99,129,2.1,8.3,20.8,100,970.8,0.4,0,05/02/2033,0.909722222
Localidad: Villagran,50,13,9.8,20.9,20.9,100,970.8,0.8,0,06/02/2033,0.902777778
Localidad: Villagran,354,351,8.6,20.9,20.8,100,970.6,1.2,0,07/02/2033,0.895833333
Localidad: Villagran,4,13,6.8,16.9,20.7,100,970.6,1.6,0,08/02/2033,0.888888889
Localidad: Villagran,359,345,3.3,7.6,21,100,970.5,1.8,0,09/02/2033,0.881944444
Localidad: Villagran,49,89,5.1,10.4,21,100,970.4,1.6,0,10/02/2033,0.875
Localidad: Villagran,101,93,7.2,15.5,21.2,100,970.4,1.2,0,11/02/2033,0.868055556
Localidad: Villagran,69,85,3.5,10.1,21.3,100,970.3,2,0,12/02/2033,0.861111111
Localidad: Villagran,250,291,2.2,6.8,21.3,100,970.2,1.6,0,13/02/2033,0.854166667
Localidad: Villagran,285,287,3,7.2,21.6,100,969.9,0.4,0,14/02/2033,0.847222222
Localidad: Villagran,332,287,2.4,6.1,21.7,100,969.8,0.6,0,15/02/2033,0.840277778
Localidad: Villagran,264,247,4.4,11.5,21.9,100,969.7,0.2,0,16/02/2033,0.833333333
Localidad: Villagran,291,294,5.3,15.1,22.5,100,969.4,0,0,17/02/2033,0.826388889
Localidad: Villagran,303,284,4.9,13.7,23.1,97,969.2,0,0,18/02/2033,0.819444444
Localidad: Villagran,292,285,5.1,16.2,23.4,93,969.1,0,0,19/02/2033,0.8125
Localidad: Villagran,303,288,8.4,20.2,23.4,92,968.9,0,0,20/02/2033,0.805555556
Localidad: Villagran,308,301,7.3,15.8,23.6,92,968.8,0,0,21/02/2033,0.798611111
Localidad: Villagran,316,335,7.9,18,23.7,91,968.7,0,0,22/02/2033,0.791666667
Localidad: Villagran,325,2,9.1,21.6,23.8,90,968.6,0,0,23/02/2033,0.784722222
Localidad: Villagran,341,337,10.1,27.7,24,89,968.6,0,0,24/02/2033,0.777777778
Localidad: Villagran,0,338,9.5,24.8,24.2,87,968.5,0,0,25/02/2033,0.770833333
Localidad: Villagran,12,28,11.2,23.4,24.4,85,968.5,0,0,26/02/2033,0.763888889
Localidad: Villagran,13,25,10.8,25.2,24.6,81,968.4,0,0,27/02/2033,0.756944444
Localidad: Villagran,5,16,11,25.2,24.8,79,968.3,0,0,28/02/2033,0.75
Localidad: Villagran,13,21,11.1,23.4,24.9,78,968.1,0,0,01/03/2033,0.743055556
Localidad: Villagran,13,19,12,24.1,25,79,968.1,0,26,02/03/2033,0.736111111
Localidad: Villagran,13,11,13.3,27.7,25.2,79,968,0,35,03/03/2033,0.729166667
Localidad: Villagran,8,27,10.5,23.8,25.5,77,968,0,44,04/03/2033,0.722222222
Localidad: Villagran,356,12,8.6,19.8,26,74,967.9,0,87,05/03/2033,0.715277778
Localidad: Villagran,5,320,8.6,18,26.1,74,967.9,0,105,06/03/2033,0.708333333
Localidad: Villagran,341,339,6.3,14.8,26.6,72,967.9,0,96,07/03/2033,0.701388889
Localidad: Villagran,8,52,7.4,19.8,26.7,71,967.9,0,105,08/03/2033,0.694444444
Localidad: Villagran,6,311,7,15.8,27,68,967.9,0,157,09/03/2033,0.6875
Localidad: Villagran,8,36,7.1,18.4,27.1,67,967.9,0,192,10/03/2033,0.680555556
Localidad: Villagran,8,19,8.9,21.2,26.7,70,967.8,0,236,11/03/2033,0.673611111
Localidad: Villagran,349,345,6.8,16.9,27,67,967.9,0,122,12/03/2033,0.666666667
Localidad: Villagran,322,316,3.6,8.3,27.1,65,967.9,0,140,13/03/2033,0.659722222
Localidad: Villagran,322,274,3.5,9.7,27.3,68,968,0,96,14/03/2033,0.652777778
Localidad: Villagran,270,265,4.2,10.1,28,62,968,0,175,15/03/2033,0.645833333
Localidad: Villagran,322,335,4.7,10.1,27.9,61,968.1,0,262,16/03/2033,0.638888889
Localidad: Villagran,297,288,4.7,10.4,27.6,64,968.2,0,350,17/03/2033,0.631944444
Localidad: Villagran,278,288,5.5,14,27.2,66,968.3,0,227,18/03/2033,0.625
Localidad: Villagran,293,291,3.5,9.7,27.7,64,968.4,0,262,19/03/2033,0.618055556
